"V1","V2","V3","V4","V5","",""
0.748070215725838,0.108890105870541,0.753766006677331,-1.74980554181113,-1.81383956060145,0,0
-0.410252965049827,-1.76386241573678,0.977918081459408,-1.47393032484487,1.67235105981192,0,0
0.735264510341794,-1.68426656770688,1.23293527705968,-1.45493901786093,1.53632460209787,0,0
1.70253921383836,-1.71500513691741,-1.19478239546027,0.885333279154158,1.55727574919883,0,0
1.64295426715859,1.53782440425178,-0.751979380976682,-1.04875156046482,0.933340667529173,0,0
1.31285475707248,-0.731430935433036,-1.13237993901618,1.70660199857549,0.731706409376561,0,0
-1.32689143230025,-0.29256191821177,-0.601595174043084,-1.06146559261803,1.24490377118462,0,0
-1.76056492562289,-0.556394362490687,0.995763390430707,-1.49409275800723,-0.125407650698855,0,0
1.18735202418602,1.10506425600185,1.84999210401938,0.485568955127746,0.251011316889757,0,0
-0.196835353260042,-0.265276056795892,0.557782709634143,-1.39024870496065,-0.313265112496191,0,0
0.518865377662988,-0.193817767263149,0.0396487383241835,0.948662550364148,-0.241787150433604,0,0
-0.864019131412199,-0.20977428780415,0.038120393304302,-1.17694764981249,-0.844270651374313,0,0
1.59251520248757,-1.77496584076072,0.938552725368471,-0.607149088317172,0.116665494555943,0,0
0.367080066648377,1.82228807581832,-0.757360612920963,0.55587864487457,0.0497148399236226,0,0
-0.914541364976162,0.665426355725652,1.45275992585873,0.0830052389186626,-1.64693178737433,0,0
-0.628249888820112,1.0530022300244,-1.12168781687639,0.986329658320277,-1.82637228976783,0,0
-0.312390340419546,-1.01706559646582,-0.515323322257423,0.566334371454228,1.32987216556417,0,0
1.29609156683195,1.23146774467987,0.0708666075992193,0.554930087737997,1.23140015518553,0,0
0.316017571472939,-0.723589561811668,-1.58246909937838,-0.814435128635177,1.4642110716958,0,0
0.0908090447652818,1.25297814925943,0.820253219929766,1.83770771891141,-1.55893397387174,0,0
1.50160203310481,0.00432745298177773,-0.893506270740555,-1.73059667370653,-0.14721855001807,0,0
1.58107607440139,-0.452760267416989,0.378158019781836,0.930579719704194,0.81286804202801,0,0
-1.17973941012459,0.597017636662318,1.6545282838701,-1.19426402607207,-0.364362734756248,0,0
0.306836195694241,-0.676887253968441,-0.832681155245918,1.51867921894994,-1.4388737956502,0,0
0.510749085271431,0.787768966852003,1.60193891179349,1.3578438026987,1.29689918127308,0,0
0.559474874585233,-0.270574751093955,-1.67120028572803,-1.43489725449289,0.310597553034701,0,0
0.635375622491893,1.49307707347064,0.710069042299432,0.87352307647645,1.00774050965001,0,0
0.467828146990868,1.50802883751067,1.39763012421435,-1.68970606317121,0.550036992738673,0,0
-0.901673431414458,0.0795331502284107,-1.27346724996057,0.665785603723107,0.144588464115866,0,0
1.21051338544801,0.922024754128347,1.33987621912813,-0.244237010558214,0.678220954304323,0,0
-0.431173021583913,-0.53932486066341,0.451279541436556,-0.703846270934616,0.00773916744292029,0,0
0.544221392958154,-1.62280687519576,1.75777120933835,-0.663248217363666,1.50047503974831,0,0
-0.432740255848845,-1.79854516592221,1.71587178182396,-1.18580578063455,0.398549123408721,0,0
-0.353537043187187,1.76334926604354,1.49003038370998,-1.32318688932724,0.165678898276036,0,0
0.126965096736783,-0.236894158523769,-0.624316949525184,0.688175942580791,-0.094010467045826,0,0
0.65157815014922,-0.154958362893846,-1.68355278600831,-0.719395906325798,-0.0494748454955383,0,0
0.944336955411255,-0.259224599650041,1.72169747237662,-0.814184687223919,0.322514267453479,0,0
-0.589682598825183,-0.220017280041858,-0.998568883214145,0.614826016447404,1.09361547806116,0,0
-1.31172855668175,1.65627364058629,-1.04693218698782,-0.787573535116144,-1.40543464532428,0,0
1.70061971556506,-0.787732592830301,1.81094781250138,-1.75308030537387,-0.832641892595809,0,0
-1.0453238201254,-0.309476207772405,-1.79066060330706,-0.301227802500524,-1.2472969815393,0,0
-0.971650421197073,0.47852191517347,-1.43534177282757,-1.59538314889435,-0.0589136842779611,0,0
0.297260777920503,1.46427846742039,0.251224147414726,1.8029958408887,-1.82264472205663,0,0
-0.199450895482122,1.0037299791234,-0.910520972411216,1.16120778967386,-0.457725450671773,0,0
0.625652272437852,1.55099918101869,1.54732145671423,1.692905032375,1.02482316572969,0,0
-1.68814765177172,-0.0103713491761169,-1.26836958430394,1.33449618863058,0.870926848927699,0,0
-0.121321430468178,-1.47683035298948,-1.20986363495492,0.434377178926771,-0.764339832192144,0,0
-0.773006908658773,1.04211140367975,-1.67598025263266,-1.2114293727783,0.180563277136075,0,0
-1.67850899724232,1.20242863327119,-0.265015915109607,-0.494170732683605,0.31485401936096,0,0
0.262989032441808,1.4895584117502,-1.01086702830933,0.368677735021942,-0.0560671768160314,0,0
-0.608524759453369,1.25704228388921,0.0410417295696697,-0.923514586506675,-1.69774041568831,0,0
-1.2648253770844,1.7735915814528,1.65506658590905,-0.163243237561017,1.89078087198584,0,0
0.590791114480702,-1.39326247067249,0.253585626489597,-0.648236850644771,1.65039876005221,0,0
-1.07866056291706,-1.56196356671642,-1.69687312353737,-1.69107204911528,0.836105673315066,0,0
-0.0252600360367323,-0.214477968568901,0.39438652995917,-0.151223877860262,0.665646290190508,0,0
0.137849659590097,0.82794796053501,-0.126293380441701,-1.42443187401571,0.0354054058267683,0,0
-0.0682366588342676,1.07930630559915,-0.819560677992295,1.47536881177352,1.55380595884872,0,0
0.265635588645723,0.874771054726947,-1.57161674244726,1.39121527948091,-1.55721790477413,0,0
-0.411947564612566,0.40713129323856,0.477789223086996,-1.61455829594973,0.0999409200293686,0,0
1.03426537560336,-1.65547655797098,0.827943329465098,0.826798814258673,-1.79319828299607,0,0
-1.66289912469592,1.76605067731088,-0.490837738477648,1.82169388795034,-0.310289312324944,0,0
-0.549392929575901,-0.0497992970717597,1.13011499707437,1.35536673417319,-1.66391086325838,0,0
-0.174499919769825,-0.181579039167418,-0.334381904147455,-1.09563704948682,1.69942260898854,0,0
0.373851415698306,-0.463623550486012,0.0681303541353376,-0.224180763291346,-0.439484388506894,0,0
1.7058011335912,-1.06899558583334,1.74585302590511,1.02620075570307,-1.1844922977109,0,0
-0.774663616054773,0.929497129177387,1.35900214869874,0.38362757286177,-1.20935229843891,0,0
-0.854883414434741,-0.275838648446725,0.138347670033184,0.0435203393002459,0.274259505453033,0,0
-1.00980428597971,0.837090887982418,-1.30139938747008,1.32335328839791,-0.291552875865295,0,0
0.846819401267409,1.80383208962964,-0.857046818517442,1.61868022014341,0.948467517932222,0,0
1.71214293936813,-0.748720647930214,-0.77129006588698,-1.43571416051581,1.36048427272223,0,0
0.195803469537756,-1.53709399559253,0.260095599295166,-0.834185373776936,-1.67808669734025,0,0
-0.848988107553416,1.79335606425353,-1.80499470351717,1.67612133949909,-0.71962892431253,0,0
1.42437328329728,1.33905260265225,-0.89557337381384,-0.119558996307206,0.092529025753594,0,0
-0.787653524152508,-0.530414241241559,-0.803444795566428,0.62303464727779,1.63705437253682,0,0
1.4661576859875,0.783825684644298,-0.507661833926096,-1.39908761171467,1.39608248277499,0,0
1.45137605368451,0.751074952720419,-1.79456925080966,0.545428839363688,-0.993366225628477,0,0
0.877840403105229,-0.894871054905812,0.328745243487062,1.36334266673905,0.544619920274537,0,0
-0.476207271957394,-0.65312316565087,-1.06259144086542,0.973340840258438,-1.83448822541113,0,0
-1.66494774931596,1.3647872452515,-0.626105467725793,-1.11561219232762,1.2692215180236,0,0
-0.247231258467839,-1.81086648826686,1.61678632618795,0.0479106500122676,-1.23704059688132,0,0
1.64702568795925,0.691979515184199,1.19693990683244,-0.45922695616366,0.515214340210459,0,0
-0.839391231844909,1.2031467499565,-1.45591574110214,-1.15132208659563,-0.617206774081659,0,0
0.22806061509618,-0.559736713363338,1.62809367956991,-1.50157649529898,-1.1625400005776,0,0
-0.219416055566225,-1.24925864420264,-0.621354286190366,0.782489907662378,-1.39560638758912,0,0
0.108062735097618,0.436418590610932,1.03379815108174,-0.427955485107154,-0.946494090361696,0,0
-0.217559547117982,1.36970079366308,1.25849183639617,-0.109145765540787,-0.891228497646485,0,0
1.68786483784019,1.49046333901884,1.2942839457831,1.29778548547296,-1.25103970711438,0,0
-0.606163396404197,-0.843789134981212,-0.810624538073642,1.2313075775762,-1.21147542017844,0,0
0.972128639842419,-1.59024363068368,1.76705211963248,1.33886439105384,-1.74428978668204,0,0
-1.55541902650832,1.67801350864829,1.77216392781722,-1.46582388369005,-0.894937387234444,0,0
1.71108891113033,-0.187021016101161,-0.782438478690048,-0.306437337426777,0.738683969656936,0,0
1.35544688057444,-0.629109893492366,0.564919644979299,1.11881195344929,1.7325413535539,0,0
-1.68174291122858,0.792319035511506,-0.220603116621937,0.3709461192331,-1.63822734946062,0,0
-1.36968041454297,-1.70452884385946,-1.75369737064167,0.0238899580804283,1.48073616894384,0,0
1.05808598064788,-0.93614266741901,-0.977807293223364,1.2670048116241,-0.575798771219814,0,0
-1.62972768274852,1.46545706548887,0.13409578783805,1.7291407958699,-0.797299408681147,0,0
-0.226553844609503,1.54541322344345,0.731445798387461,-1.13971587690381,1.78376785617755,0,0
-1.32683370059519,1.49121926661145,-1.79164472157455,-0.194682552471203,-1.81743968721948,0,0
-1.04236029263484,1.49727287453008,-1.45928881744088,1.37768878145225,1.42609607930526,0,0
-1.17273333769658,0.0381568402311458,0.510520810175594,-0.157293508859051,-0.849965319182947,0,0
0.455764436335585,1.17862506103481,0.261870820114447,-1.58554691664277,-0.400250850993386,0,0
1.61018635901797,1.25375912035198,-0.157126039979939,1.06953871429541,0.562983252139377,0,0
1.55717439853973,-1.39034878008048,0.59203979100087,0.996885914862152,1.37453903737164,0,0
0.246260265660584,1.15005840892464,-1.00444373299299,-0.440216368421517,1.25785526938961,0,0
0.836050244262683,-0.946934481977464,0.418752237529241,1.37329779830776,-1.53949072956369,0,0
-1.13226155546716,1.82180514135,-0.195412233100461,1.65736030008021,-1.80734319289948,0,0
-0.19498014036318,0.595720602932193,-1.30683795389386,-0.611434984483047,1.89857255505942,0,0
1.47713148254932,-1.0126567985927,-0.126334221095737,-0.138425186372115,-0.739729527374292,0,0
0.230419900090944,-1.01027778384433,-0.827717873138658,0.44226540484375,-0.260617244527411,0,0
0.0390153013471949,0.11942268072999,1.41921632296142,0.593907101119221,-1.84368188482606,0,0
0.76538165277928,-1.79532355734936,-1.76608960063793,-1.14671878835031,0.040398066856969,0,0
-0.286284401921479,-1.2903627099071,-1.58816997139331,1.06264172796967,1.48592401920722,0,0
-1.77014421503473,-0.182502356856293,1.70750492339442,0.847835011054144,1.66457767490819,0,0
-1.31314194234287,-1.12385136484273,-1.42418111538511,-1.24977770017673,1.47607298528015,0,0
-1.06206144887852,0.77561044589306,0.0113010587339397,-0.823986279173593,0.186669810913158,0,0
-1.23936856321993,-0.217756995743995,-0.791188732353181,1.22926527283579,-0.388078590783057,0,0
0.693338096700126,-1.57296935732971,0.442195207245229,0.600872143541384,-1.22649976195947,0,0
0.449119137844904,1.39848117193523,-0.396424459222365,-1.21451344722656,1.44343841338842,0,0
1.07010438371064,0.0782120581691752,1.4233346380902,1.58834072827749,0.0136349102603435,0,0
-1.18751351761389,-1.76988110303433,0.746158014486743,-0.263556830020056,-0.471271709872416,0,0
-0.150089789626483,-0.581997346284132,0.0479359844483561,-0.869022248361114,-0.737293515772405,0,0
-0.394461594347096,0.997468981309177,0.761008643565927,-0.53895030188838,1.1873185919389,0,0
0.385033961209429,-0.490868203298801,0.770737651898034,1.84935280671234,1.86095978225287,0,0
-0.388729347581737,-0.623958392017902,-0.604653894867197,0.180981416871574,-0.0100156611951692,0,0
-1.4818133024125,1.34555476655856,0.490129529975215,0.824889348508724,-1.57994066683094,0,0
-0.164034459029753,0.335444682106681,0.285904020189023,-0.837388400743871,0.813093925191403,0,0
0.750051039545384,1.62787761786152,0.160027930229165,1.36916083503161,-1.81203740579787,0,0
1.41303214244224,0.283144813188617,1.57035957332816,-0.552987518917724,1.40500189463747,0,0
-1.49425965287589,-0.959668734906138,-1.20384064649373,-0.297475501993753,-0.942564544158078,0,0
-1.56302337338667,-0.594421286495995,-1.32136290874549,1.68774560456958,1.88575662492289,0,0
-1.14728661294893,-0.866763237427228,-1.11019001535723,0.673247673165002,1.52091580527122,0,0
-0.301085687730625,-0.361063001911255,-1.86435827967437,1.90972671890978,-1.31335835089455,0,0
-1.29752509150456,-0.109740006945072,1.65321762972489,-0.465669426981707,0.884599231641214,0,0
-1.35321059202771,1.02693055989106,0.165657266171764,-1.37861231517399,1.07236976815817,0,0
-0.257171567079151,-0.156254141230011,-0.18844553446354,-1.4864704289824,-1.2139177649204,0,0
0.552061485974406,0.806241786501344,-0.750244328515847,-0.289964676401062,-0.205960094631616,0,0
-0.132336651305269,0.177536340896036,-0.735860977008065,0.819542435890887,-0.31421349978507,0,0
-0.033231721368735,-1.3551160817858,-1.41708696027544,0.720791218903636,1.83392170486842,0,0
0.892798694225483,-1.337943519908,-0.111621335306661,0.151867292325525,1.19686018272362,0,0
-0.9462093241311,0.0124828504406899,0.287840340055584,0.845306134703116,-1.18597065431297,0,0
-0.408444361136453,1.55765115527041,-1.43321034305324,1.47808404611108,0.65886597737007,0,0
0.721803746481919,1.10289669381399,0.860471161480578,-0.106575108544645,-1.35179948161425,0,0
-0.99843296203091,0.876801524845276,1.5236828524567,0.498798027815848,-1.18166950756966,0,0
-1.11162592793774,-1.450939156326,-1.2097146493886,-0.972249958180148,0.444442420836691,0,0
0.0765328326677473,-0.214738788099027,1.80699601213433,-1.04385967269392,-0.20661978475829,0,0
-0.223662197279538,1.78766307460196,-0.740313997187681,-0.785579301011716,-0.634266888595017,0,0
0.790914313544101,1.21909783892797,-0.684793519713305,-1.4541312860496,0.165252785806553,0,0
1.67751389700179,0.371309156986157,0.614459697946837,1.3377987792106,1.22781251450111,0,0
-0.253041892348594,0.188616735116414,-1.40599764347054,-1.64523713683494,-0.341451114855397,0,0
1.65721501773047,-1.31078316230976,0.434884312376736,0.98444597525337,1.49778484896141,0,0
-0.403689326339115,0.333699835290698,1.3999603493618,0.868084463606265,-0.203603601845494,0,0
1.75742625594965,0.196224233587518,0.760924534523789,0.648424244260667,1.74449901714243,0,0
-1.27229550300411,1.498219711796,1.81439926252339,-0.710128380999604,0.764378289364002,0,0
0.650813106618672,1.64431386407712,0.766481164391269,-0.795802017094916,-1.38645834008986,0,0
0.155279741787698,1.40714674896084,1.81680168648417,-0.920578387894764,0.0762711320373995,0,0
-1.18243828891883,1.62535490201282,-0.478122916911507,1.01903677880125,0.228247444576968,0,0
-0.144426662571288,1.07773903688423,-0.594106433539558,0.940372092090158,1.29578171210107,0,0
-0.499984448084021,-1.16725938849295,1.29882883593647,1.03111748422826,0.969682027008673,0,0
0.0758645400469378,-0.512573746247109,-1.62142169203662,1.74872052487124,1.14216821806677,0,0
-1.39493584733309,0.960709679068038,0.489421714770954,0.533542841074989,0.197193048040055,0,0
-0.730504847250712,-0.617098551803511,-0.789689170096707,-0.678108935661485,0.340035792456061,0,0
-1.53569242306605,1.61851038997227,1.7690332340155,-0.973508156077697,0.697019273264164,0,0
-1.76162336857924,1.28050921401948,-1.38687031111263,1.69631748586126,0.380411532881353,0,0
0.783038422265793,-1.15424927502533,-1.8718303126771,-0.515149635790761,-1.50716155089643,0,0
-0.0824576677626383,1.57992464708476,-0.788837481899544,0.305689524001804,0.0553785940594232,0,0
-0.686488345505161,0.359338652025935,-1.2107996154686,-1.64883258876187,-1.1488921826384,0,0
-1.55440879675008,0.0432694338110119,-1.36984808303207,-0.0536834745215492,1.52766599934435,0,0
-1.2414598834741,1.19388173078785,0.943468374377907,-0.121495992541314,-1.55639941251699,0,0
-1.4789580915267,1.08858817855872,-0.31491767439495,-1.32036733725287,1.02652865478889,0,0
-0.948345584918812,-0.781491603386686,1.8192762154496,-0.513313528847243,-1.6856289375141,0,0
1.36421956536756,1.30705492836502,1.73409078551578,1.19319511611379,1.03097693279036,0,0
-1.13933693280328,1.17603751789592,-0.319948889626099,-0.371112703313265,-1.40595499411269,0,0
0.987560774918669,-0.401460493439211,-1.8198354514147,-0.297977381690857,1.74796254964277,0,0
1.59251494054093,-0.88107608302926,1.40507915497968,-1.14717606597683,1.23745995907349,0,0
-1.53110193163668,0.608579020422192,0.558093685430265,-1.0861412494726,1.28052653025325,0,0
1.79144206621187,1.30875536286676,-0.722407142769168,1.38266623123982,-0.718511315065534,0,0
-1.35067394246135,-1.33195098241573,1.40225668525261,-0.801236633745168,-0.181598911416496,0,0
-0.928392180733032,-0.836272690691167,-0.295878502224674,-1.61809773451371,-1.71572807520885,0,0
-0.853637293383457,0.976773351972779,1.50280232868608,-0.733176834136237,1.12604961140979,0,0
0.912924067215722,-1.60359784238265,1.02713366668333,1.34803902912304,-1.65086804229406,0,0
-0.913173851677881,-1.06463953229536,1.23361786467604,-0.930052686640973,1.09999122457059,0,0
-0.384647700017122,-1.35968680684315,-1.84538238580622,-0.179890506884283,1.89802463951475,0,0
-1.67889431240992,0.02053222640693,-1.76209174454875,-0.0428424886176407,-0.193979192603739,0,0
-0.324351445574234,-1.21889547844548,-1.64850097742638,0.536580846485865,-1.27737413621672,0,0
-0.605529746643856,0.876543794668561,-1.47684207912438,0.203978653504632,-1.80741401130799,0,0
-0.678699901859683,-1.79685409096691,-0.734997888449682,-0.0724987978175388,-0.726046682810633,0,0
0.893332772561454,-0.522846343588304,-0.571184679652574,0.704065852349044,0.83671209380194,0,0
-1.27100090013428,0.860711698746876,-0.671164229355084,-0.399714067140846,-1.10470339724664,0,0
0.158016697946629,1.50195363037807,0.988538155922078,-0.679789522319124,-0.992799568926827,0,0
0.0568252829238691,-1.63363086494222,0.490688865137746,-0.295309738303338,-1.6201616620474,0,0
-0.47800368200433,0.80260981149932,0.744650551454221,-1.22922494220662,-0.466682906023623,0,0
0.712494426453283,0.971896865637026,-1.22593510504787,-1.6142314248699,1.77150648113979,0,0
-0.458730542401955,-0.609102409792989,-0.786737109749273,-1.29833036383756,-0.164380594468682,0,0
-0.426392330197519,0.343623558482109,-1.86517239749255,-0.542304391550602,0.581927794496394,0,0
0.577667029638252,1.38582682288353,-1.0699110330152,1.50479341260623,-1.42287671454485,0,0
0.4430900129356,-0.0799004768497551,-0.617944276155659,0.211431193767351,-1.56717923811857,0,0
0.741955990692775,0.0153095884829121,0.483937141266581,-0.122845107494902,1.58656116856687,0,0
-0.97003899386418,-1.70356933406076,-1.82863289953319,-0.534162412645087,-0.685392726333589,0,0
-0.303669921489456,1.28164279410119,1.40177299116105,-1.37829545993652,1.88036226211505,0,0
-1.33211869015445,-1.1395687192816,1.64741420744351,0.726831759130735,0.331624823008604,0,0
0.499077488717273,-0.265867923373369,1.63160430289541,1.86921270980362,-0.787412150488518,0,0
-1.32293808102851,0.41930958199329,-0.674033764116265,0.165132828122092,0.637976400227002,0,0
-0.412767449258634,-0.160581061496106,1.29095935984934,0.0984587984495914,1.72738613550827,0,0
0.844207498768883,-0.207734341240354,0.545949139030429,0.831623606177175,-1.05966040660587,0,0
1.10248731788167,-0.0130426801199845,0.642211891286245,1.75311653774082,0.986680161844823,0,0
-0.826902578667344,-1.14497279975151,1.46736312410379,-0.0430271406665549,-1.05142698744962,0,0
0.0720530487319194,-1.33545732907724,1.08016750866011,0.399011006669486,1.09452366820784,0,0
1.60725870737238,1.34842565346866,0.479892977561578,-1.34963300941309,-0.792764874257332,0,0
-1.37066787579901,-1.53432107854247,-1.60744003106211,0.955377265627526,-0.531399482022109,0,0
0.488583938788128,-0.981965864043664,0.338031468738161,-0.650639099502143,0.478584630254333,0,0
1.74700964825824,-1.12449566317749,1.72190367689878,0.335224913970691,-0.950044412444778,0,0
-1.39959706936106,-1.47197569627738,0.155427104040602,-0.556616519206928,1.06530800530485,0,0
0.368458993812746,-0.304953232581381,-0.634941748297544,-0.287758888588217,1.37235796398608,0,0
-0.128765762151718,0.0264297952947488,0.68390844535545,1.75640371470345,0.0254766547983664,0,0
-1.0900170268164,-0.963535781155772,-0.751293783664967,-1.43107188909635,-0.55123692709257,0,0
1.73622705355765,1.28136284971995,1.3221820819867,-0.278302660047331,-1.16673798997664,0,0
-1.71993164744933,0.0625118734874477,1.1953843816142,-1.40007907108929,0.0521209315095705,0,0
-1.67883099640289,1.3638669931974,-1.58473714500138,1.47897692740918,-1.3840009609251,0,0
1.1058811719825,-1.79460477569492,-0.345675790771289,-0.873235919523685,0.182289237278279,0,0
0.269376196698978,-1.60472987651701,-0.594911114030135,1.92204202041331,1.60444618902057,0,0
-0.0549416746637741,0.966521349191544,0.361125104459792,-1.80168210631778,0.176603006360847,0,0
-1.52362012656734,0.385463464628787,1.52387503431741,-1.46086787935248,1.48559821092974,0,0
0.000254322666398486,-1.4602929467562,-0.759045984127649,0.0946050068644182,-1.7326381020065,0,0
1.68819011717335,-1.55131044015342,-0.0771678098641775,1.70432563675112,-1.54620642141806,0,0
-0.452363389533443,-0.401548191432108,0.058796695564172,0.0141784825473575,0.513295759460034,0,0
-0.555698814459693,-1.17834410882463,-1.62932191044639,0.939168957777395,1.29556874209998,0,0
0.623283732551232,1.69222765250069,0.0495087331151697,1.33962168955792,-0.0600065930529988,0,0
-1.30232977770387,1.01599856814514,-1.66747162669407,-1.39342475787911,-0.690043023099031,0,0
1.60214768708906,0.66896005506654,-1.28590642164989,-0.161127199859148,1.24903785925281,0,0
0.019659207247695,0.846892659223176,0.676686938873516,0.109897776541412,0.425671241404417,0,0
-0.484981640216511,-0.222962912870913,-1.18405740727341,-0.328926594501927,-1.8106030695095,0,0
-0.410116575940483,1.11712449875837,1.66550212218178,0.631707264360566,-0.543489516467667,0,0
0.645855391858705,0.766303326130882,-0.957910798254538,0.649522644818094,-0.151191843389188,0,0
0.557918409330483,-0.852474384928039,1.77150093318738,1.6593366933564,-1.52634731550273,0,0
-0.0601930624753381,-1.76060369765082,-0.396686101203916,0.46031689020811,1.0230426069863,0,0
-1.75562361089167,1.21326968858218,-0.562981225531925,0.959212111362496,1.89576997511153,0,0
0.990910292464839,1.15088215998046,0.137231013989088,-0.488035914982445,-1.63556091013768,0,0
-1.45579397899074,0.916009305272831,1.08674517485625,0.517126810898845,1.10623904235084,8,0
1.78961077388189,0.592881111036123,-1.77431995874246,-0.250725532098374,-0.0111649816669205,0,0
-1.63588561866751,-0.472680376713541,1.18281969737659,0.0390995955680652,-0.369429419285621,0,0
0.873870872040132,-0.764995073695465,-0.736176246288795,-0.414584728019907,1.64003613552491,0,0
0.567133078193644,-0.214528294449415,-0.56134281252168,0.0453368148787511,0.11039218400463,0,0
-1.68006267952256,0.974648981436084,-1.00998837793216,0.41038116727247,-0.703538939351504,0,0
0.646196248674795,0.252093068082082,-1.05334213454409,-1.47471094480705,0.569769152200618,0,0
-1.52017445291384,0.203291918587215,1.45408158688984,-1.06566932119936,-0.12381721047434,0,0
-1.50988766814701,0.953002840138093,0.998396501243656,1.82244207242161,-1.49796018823302,0,0
1.29578538290843,-1.67954494209357,-1.32660288565411,1.64442509433516,1.65469934824654,0,0
-0.00202326834517395,-0.27477912305491,-1.18293428190434,1.35953051363752,-0.536631764069461,0,0
-1.47713412536044,-0.628073230332315,1.69039559655413,-1.49031793580964,-1.0842215617393,0,0
-1.73081922769437,-0.476244244475716,1.17363875066123,-1.17198108627922,-0.497347005512753,0,0
-1.07057001470818,-0.611303067960511,-1.71133404701159,0.848618219576069,-1.17931427195649,0,0
0.675453336031066,1.30103022330859,-1.59441273189226,0.920706833341936,-0.788537296644962,0,0
-0.708160294013088,0.887371467581632,-0.886712759442497,-1.10367146274566,0.384174914263316,0,0
1.25157075690283,0.299111160025088,-0.687432709850305,0.300490679094696,-0.269935825436787,0,0
-1.47763880310567,0.673409937866955,1.44571134439878,-0.296925967679196,-0.000219027137891476,0,0
-0.572031958389549,-1.10562029662773,0.0664352259566459,-1.69796607970348,1.68687281956494,0,0
-0.415304052942612,-0.515442022412158,0.342780962585831,-1.3047235464895,1.5190717995652,0,0
-0.61454325049694,-1.68675810793902,-1.67536920022005,0.152109410749695,0.916969540700229,0,0
-1.46604403199777,-0.14417935555619,1.4773009523095,1.22252152785166,-0.778737236878929,0,0
0.70705489171235,-0.844250771801191,1.35496184678467,0.211247599643968,0.757250833971013,0,0
0.759475763754162,-0.215189674443506,0.316813802628041,0.248944292012223,-1.49757360930051,0,0
0.334315401974459,-1.14684589751238,-0.187849433244647,-1.37613280373882,-1.5672211538057,0,0
1.37566268688869,-0.519665127019499,1.4535571702737,0.299511874707248,-1.57776775631489,0,0
1.51708966666586,1.02619833315371,1.79910184351625,-0.632656662748029,-1.20977888366146,0,0
-0.0191310268686912,-1.33572072631574,0.0321095478564358,0.594111942713147,-1.83343446234047,0,0
1.23305314566096,1.15851955580263,0.781237704226381,1.10144291029029,-0.517331004907532,0,0
-1.54262222731009,0.111519023643031,-1.65460400033203,1.65582563911755,-0.245838691440033,0,0
1.75169944165732,-0.724641499778606,-0.158609335983873,0.846882313791858,-1.53400170758557,0,0
-0.298341877579313,0.667012018249181,-0.614054399944968,-0.514978662640458,-0.768933442363719,0,0
-1.42407320922387,-0.692749671635504,-0.111867418943818,-0.288589061851999,-1.56767014139504,0,0
-1.54779123874244,1.02461135763381,-1.04346702178838,-0.145152492083103,-0.626397376360132,0,0
0.641314254847213,1.41642666597936,1.13167967993134,0.832555879284419,-1.78739188087698,0,0
0.305289309010637,-1.10781305733381,0.70475125803406,1.86044112915125,-1.22689096511729,0,0
0.726033448123683,-0.307828919975663,-1.14430689964181,-1.24369018125327,0.832637687305803,0,0
-0.655395315014688,-1.51694486584393,1.65439496001145,1.49121084016369,1.27043851484695,0,0
-0.417567060033202,0.440174615816529,-1.15532296576005,0.174468462746252,0.555642285705691,0,0
0.596278059895321,-1.53997832419717,-0.831045574736853,-0.742660194585877,1.71563955441045,0,0
-1.74158854069916,-0.894973670231748,-0.59794168008788,-1.67839681134419,-1.34640531666232,0,0
1.78881547801692,1.82180152764513,-1.62391399774816,0.682435980539086,-1.80772181995042,0,0
-0.695143989368744,-1.10428073621557,-0.117145155585997,0.3083274652361,-1.55337484961845,0,0
-1.25050849151406,-0.780167191564353,1.17063640017179,-1.31787146591078,0.904950089162118,0,0
-0.606896981310997,-0.696519203761906,1.41664040417775,1.93205477185678,-1.16967808240883,0,0
-1.53146776014312,0.937884921065491,-1.81751465577745,-1.44148787762083,-0.89496880430174,0,0
1.59651928214571,1.01915718762273,-0.098306324026371,0.645752906419278,-0.584944124902089,0,0
-1.28356108643486,1.31999836957078,1.80855307216691,0.995481333387584,0.109503360975006,0,0
-0.0277236300194927,0.293077971317869,-1.41102903329008,1.06174362594427,1.79865537096623,0,0
-0.721513805739261,-0.916405847334218,1.01353123079885,1.25127731130393,1.14334897486613,0,0
-0.696962576452375,0.775154871727965,1.15623499830922,-0.0340538206800442,-1.73112516176708,0,0
-0.204395991755141,-0.546329112690367,-0.888901954521412,-1.37219720564179,1.52794783633436,0,0
-0.696084215138347,0.421045971418416,-0.555187108221105,0.606948025284007,-1.68997087234095,0,0
-1.34895991379899,0.955023046860219,0.42223577012208,-0.0463666557256982,-1.36623882475034,0,0
-0.189243555627959,-1.52077698130735,-0.193027189804675,-0.940810886601557,0.011978022842198,0,0
1.65066295305704,-1.64124735616787,0.397324274927307,0.652966944217634,-1.02054481660369,0,0
-0.875507747392247,0.366613987826309,-1.80564242644027,1.89503228941105,-1.26280569122347,0,0
0.781352391027755,1.06842971552361,-0.790900228080497,-1.00783071488881,-0.67216952643893,0,0
0.780435385076063,-0.250765104606206,1.80025950698537,0.466101634856736,1.17936633828822,0,0
-0.610960344332648,-0.60204141938063,-1.52656262434796,-0.774077846006988,1.20171207014888,0,0
0.924417585935939,-0.144289121206271,0.309680383371433,-1.72335003645189,-0.624133197363823,0,0
