"V1","V2","",""
1.01894807206293,1.38879276094136,0,0
0.434450531623896,1.66437808331692,0,0
-1.05723962621975,0.329086033705347,0,0
-1.35173303761266,-1.56681602308591,0,0
1.70052224822489,-1.02586403657769,0,0
-0.239648044401124,-1.54737220016894,0,0
0.507175383880434,-0.104107198456401,0,0
0.0650168885039584,1.03447950849368,0,0
0.615382303335374,-1.45784017965901,10,0
-0.888246913549778,-1.20644441278661,7,0
-1.46092899074608,0.183183467171142,0,0
-1.0526639452692,-1.72400121287472,0,0
-0.142637431429528,-0.524970499443792,0,0
0.190677036142464,1.70446529707768,0,0
1.44783396897378,0.561802174997427,9,0
0.108866992381111,0.177724625545517,0,0
0.644006281848367,1.26014292213374,0,0
-1.65471461097809,1.29207466476966,0,0
-0.533450703959047,0.0436999112161914,0,0
-1.17145990156412,-1.19035176171831,0,0
0.0963133272692853,1.50461026018701,0,0
1.48250521165254,1.62210797773583,0,0
0.818919635315201,1.67101722012196,0,0
-0.796602257094936,0.650585831187758,0,0
-0.61713797526956,0.942629180142925,0,0
0.781624241134849,-0.400784822998688,0,0
-1.01729666778134,-0.844117968179006,0,0
-0.267731108647479,0.58779565218167,0,0
1.63503114942484,1.84173749411871,0,0
-0.912910155747694,1.60814304024087,0,0
-1.62905121251501,-1.82373601862375,0,0
0.134015287291745,0.65318476695566,0,0
-1.08632951790738,-1.42330080239708,0,0
0.257239522262093,1.06083767359085,0,0
-0.174062341671312,-1.40540498591896,0,0
1.06988022759852,1.48496054719888,0,0
-0.626783293553032,-1.08000363626225,7,0
-0.292307061280695,1.27660004118782,0,0
-0.100795825043881,-0.519306381456791,0,0
-1.09039010294228,0.72700826830525,8,0
1.33461490971382,-0.0243663316896774,0,0
-1.45343458284796,-0.191781603763913,0,0
-1.40642269872712,1.70813706622447,0,0
-1.78836599857961,0.836480063997107,0,0
1.33267358728312,-0.0274160929291689,0,0
0.757778787376989,-0.131392699033649,0,0
1.82444519003862,1.28432575464614,0,0
0.048029260385902,1.43101623761787,0,0
0.859105339880326,0.901955712720206,0,0
1.29833629628125,-1.29279984015006,0,0
-0.640423763002848,-0.246955457430746,0,0
-0.692060320743569,-1.12253165033845,7,0
-1.44742231477941,0.212363373374704,0,0
0.89402696040267,-1.30456062764789,10,0
1.04829319266434,-1.20242991714903,0,0
0.69329738406391,-1.73717127449795,0,0
0.791602520855771,1.43020298435437,0,0
-1.39386924490031,-0.719812835644955,6,0
0.855870984504,0.797911207364465,0,0
-0.156128155801223,-1.79514646298614,0,0
1.63104876021331,-1.06479827915295,0,0
-0.0561810552120927,1.33736612273824,0,0
-1.22409523670188,0.105811310682659,0,0
-0.207433145397698,1.87802259059894,0,0
0.101130667374207,-1.69564305538188,0,0
0.269145764242281,0.546288761653857,0,0
0.905133577666507,-0.587357767544024,0,0
1.19213569528192,-1.17997060859718,0,0
-0.321959470916438,-0.876309064918215,0,0
0.462074318233285,0.61002379468579,0,0
1.00545167863405,0.439129953825647,0,0
0.588477474687293,0.946698191638188,0,0
0.763840143150706,0.516673000672668,0,0
-1.3308064550532,-0.490099586767247,0,0
-1.07280147075761,-0.0211238116821778,0,0
-0.792342745089445,-0.264438574071134,0,0
0.495036887050735,-0.921496690319068,0,0
-0.39410064787239,0.44065973847338,0,0
0.697108466942556,-0.521347849681094,0,0
0.66859041774569,-0.439251279632627,0,0
-0.505549680852115,0.0451996379928429,0,0
-1.31895424349006,-0.426640593616708,0,0
-0.470762070189143,-1.81684358483977,0,0
-0.142545524990082,-1.05485168471698,0,0
-0.383132356961545,-0.28335226995469,0,0
0.0869260473964197,-1.31034079589531,0,0
-1.71884609659421,0.776729738207645,0,0
0.458731132402305,1.39218559290545,0,0
1.13922695053599,0.28332643426102,0,0
0.272622122429347,-1.1649246917256,0,0
0.970024703369025,0.236259731200787,0,0
-1.28123339594419,1.59646638140181,0,0
1.0135750014352,-0.243927289039815,0,0
-1.20653390016629,1.21205386636699,0,0
0.385380651615813,1.86440145054442,0,0
-0.761312292106311,1.28402520983717,5,0
-0.867921971457608,1.33020935997689,5,0
-1.44471623729798,-1.11564307266866,0,0
-0.356504307451056,-0.185450814401043,0,0
1.75055290826722,1.18390996747805,0,0
-0.27856481778688,-1.48800958770999,0,0
0.117324569785876,-1.34893515712444,0,0
1.02223238743762,0.308897054102081,0,0
-0.555317123879444,1.63453518104199,0,0
-1.57756038458843,0.511166160161407,0,0
-0.268904051937762,1.56151427822383,0,0
1.71179859863915,-1.71022189129605,0,0
-0.543398302379307,-1.30370583683706,7,0
0.0714331632353791,-1.20832770817953,0,0
-0.116957058039188,-1.02036653818976,0,0
0.520663174869299,1.28460844971467,0,0
-0.199669976161915,-0.955141153537039,0,0
-0.847639344918923,-0.906526929963969,0,0
-1.74258302876388,0.926767769010911,0,0
-0.514293060707469,0.0361839578516571,0,0
-0.25209528889551,1.65451472305336,0,0
-0.963142062653202,-1.32505712627204,0,0
1.67505276613776,-1.30379074089119,0,0
-1.05016070310702,0.606107070145196,8,0
1.65615129706709,-0.149825348150406,0,0
0.821704962499518,0.717189604542792,0,0
1.50934314949879,1.83602990531162,0,0
-0.724736213120174,-0.577895371874408,0,0
1.54259867136478,0.0822519212544204,0,0
1.57824272205049,1.36294916281361,0,0
-0.161464284642747,-1.73058073551062,0,0
0.196691581676886,-1.72964397011021,0,0
0.454356065308396,-0.266545216362303,0,0
1.14340964304062,-0.208129540717658,0,0
-0.710358030556981,0.0692014982683746,0,0
-0.654779860765653,0.374309005660477,0,0
0.375567713032146,-1.6606514444191,0,0
-1.7629227022588,-1.15968207240133,0,0
1.26683150248151,1.13462700625693,0,0
0.0366227363355154,-0.826567113972943,0,0
1.36947608490034,1.79309946017064,0,0
1.36679213549453,-1.66196165483214,0,0
-0.363097546541606,-1.09955760183099,0,0
-1.56635788380522,-0.0116124105037977,0,0
-0.610650679071679,0.594412317298776,0,0
1.19022409615673,-0.977031454888892,0,0
0.387827439947189,1.84399028452813,0,0
1.46548063580853,-0.0486067347002415,0,0
0.033312545758045,0.816514215711316,0,0
1.79593376704555,1.53562155549632,0,0
-1.19766738950892,1.09271072957653,0,0
-1.09709204690442,-0.0570494767694129,0,0
1.6585406956344,-1.71209826289514,0,0
0.108396382569512,1.63372453300261,0,0
-0.310569887851941,-1.17018879697732,0,0
1.31215553067983,0.530488173855734,0,0
-1.57347031214053,0.405983125793527,0,0
-0.452147270771038,0.178621701482169,0,0
-1.47722847287777,-0.629971099450367,6,0
1.69826937796654,0.672156655739948,0,0
0.749290191803473,1.87111729585705,0,0
-1.62554064991316,0.545208127380321,0,0
1.53812238771386,-1.78248832138292,0,0
-1.01743840609048,1.09069546658623,0,0
1.36253564342237,-0.445212996447771,0,0
0.0364152603825698,0.46040756679232,0,0
-0.00259986745424053,-0.117090777493855,0,0
0.152276601774994,-0.375713276997436,0,0
1.20373895538751,-1.09438072942734,0,0
1.25010047026588,0.392053972968609,0,0
1.05115301606278,-0.978444186130183,0,0
0.618038009279357,1.55119153097638,0,0
1.35601953185059,0.930460031370459,9,0
0.0615966023073002,-0.556428457255619,0,0
-0.970977465910856,-0.66934560577781,0,0
1.61662993795173,1.07502268602424,0,0
-1.73718795224944,1.56556136219876,0,0
-1.77881855362828,-1.3274372944946,0,0
-1.59656271807442,-1.7976814312441,0,0
0.256067485206369,-0.945504308687548,0,0
-0.665023818250845,-0.799731502655614,0,0
-0.556701634754728,-0.517008918886029,0,0
-1.76071842416163,1.72118058193295,0,0
-1.66099376427512,1.78839829456323,0,0
-1.37925503999564,0.755108441675857,8,0
-0.919457751333514,-1.17530845876361,7,0
0.848960987585642,-1.22342119625231,10,0
-0.188489344651388,-0.317307565878678,0,0
1.59926100740118,1.79506941034222,0,0
-0.629724200336832,-1.55661173312777,0,0
0.529067410018271,-0.307637118245209,0,0
1.24369595791594,1.05501615469072,0,0
1.65523606550173,0.382941977769938,0,0
0.93970784561087,0.340629484488297,0,0
0.143843946669082,-1.35058136929894,0,0
-1.32224328435187,0.896251064678283,8,0
0.986530510841245,1.44050876157003,0,0
0.764479130155032,1.2474252611126,0,0
0.78108032135997,-0.595234676144693,0,0
1.04294447666605,-0.0451239490500657,0,0
1.11190622386634,1.52602456614256,0,0
-1.38338128036653,0.582931134588619,8,0
-0.43103751597603,-1.55849667840904,0,0
-0.341960272933003,0.154470029953771,0,0
1.11685168754868,0.380028949506077,0,0
1.65734602901931,-0.083371215669885,0,0
1.28048708941716,-0.289593973170247,0,0
0.715583657023911,0.390444395617365,0,0
0.46618252894888,0.141164560133544,0,0
1.17503993929555,-1.38432953643159,0,0
-0.957567439689975,1.66078641285926,0,0
1.69208107977505,-0.237730523115178,0,0
-0.750820148541451,-0.29710411020025,0,0
0.19812092146404,1.28698077792511,0,0
-0.502950309095621,-1.02209243353883,0,0
0.396097873127676,1.64498468978496,0,0
-1.036618792605,-1.23401846127657,0,0
1.32568091003799,-0.496656658577866,0,0
-0.218938998864969,0.416774196195677,0,0
0.0275366029577069,-0.516344447651053,0,0
1.70111898501287,0.627024948341084,0,0
0.559093834026015,1.3172640100173,0,0
-1.71418302340632,-1.05333700289336,0,0
-0.725807890638461,1.03955479888858,0,0
-1.47825850688168,-0.115710745857409,0,0
-1.05979614530059,-0.0206320615037682,0,0
0.869393577275744,0.55505632397036,0,0
-0.0538924650568303,-1.10025468226597,0,0
-1.40264155298461,-1.21662527398249,0,0
-0.763141128596906,1.29901710633915,5,0
-0.901091182118858,-1.36738385483903,7,0
1.05012480640746,-0.734283791636216,0,0
0.464051867135845,-1.61889878920031,0,0
-0.8657305036817,-0.944847789601474,0,0
1.13540380744034,1.40953335872115,0,0
-1.01495784864238,0.331297529965087,0,0
1.15517733126064,1.70109234027016,0,0
-1.13898243467437,1.05302940834283,0,0
-0.269851300396658,-0.0535817678650304,1,0
1.36401125972079,0.736343708630502,9,0
-0.81006932093818,-1.23895432480544,7,0
-0.530731836521174,-1.47226996580725,7,0
-0.237378448684584,-1.29058356025724,0,0
-0.800626106537447,1.58117103409678,0,0
-1.12779664407573,0.377563995451093,0,0
0.375556990105089,1.65018636267047,0,0
-0.661553237733348,0.235206333124161,0,0
-0.177794818884557,-1.34702845035481,0,0
1.66354191056121,0.45959302091345,0,0
0.938297166788486,-0.565680231377635,0,0
0.544073020003982,0.592023301571677,0,0
-0.957642124278704,-0.406920051912758,0,0
-0.604197452371639,1.83560268680414,0,0
0.446540377743559,-1.26304768086501,0,0
-1.34991151294151,-0.300480630175493,0,0
0.384421858848727,0.125088827809668,0,0
0.148607023010034,1.7421323167418,0,0
1.36126102282099,0.67405181416042,9,0
0.909344306590621,0.349116394537961,0,0
-0.429830106922419,1.69957443516625,0,0
1.10617022072364,0.939223034327432,9,0
1.08974399642826,-0.97870237714042,0,0
1.34645585104532,1.03249680167747,0,0
1.39872902837987,1.04715966106785,0,0
0.827072162967454,1.0587105389562,0,0
1.74843982808342,-0.879289755120624,0,0
0.069661674082137,1.11794632559311,0,0
-0.0385622813945232,-1.24256325650279,0,0
0.222543455714453,-1.40293420075173,0,0
0.11730068778999,1.80784573628167,0,0
-0.138704161318926,-1.72857341684572,0,0
1.44003045617806,-1.03359820288863,0,0
-1.26870011432162,0.679891113258797,8,0
0.423833044279745,0.0102440203266647,0,0
-1.55731165784074,-1.78361199705354,0,0
0.325254312050723,-0.240042597368362,0,0
0.25331458051495,-1.42964710053656,0,0
1.52811610806043,-0.269574650421004,0,0
-1.26302233590067,-1.78649926689194,0,0
1.15224382624093,0.523064565559175,0,0
0.652800950506676,-1.48642665283925,10,0
0.0393790164960963,-1.58650408598145,0,0
0.885563423742013,0.427664704968716,0,0
-1.62190677746857,1.23615951226927,0,0
1.78261486491555,1.08256858686164,0,0
-0.131771713881931,1.67444160424485,0,0
0.944750816907106,-0.674419101115055,0,0
1.36485342060952,1.02851093568833,0,0
0.191335641258172,1.64617431752565,0,0
-0.698164661564275,0.323783925387864,0,0
-0.190798802808954,0.35778776958075,0,0
-1.77003872753071,-1.59958442688493,0,0
-1.01225908128333,-0.716064584002676,0,0
0.408349804558755,-0.358975236200548,0,0
-0.0130386619750373,-0.515146250574572,0,0
-0.835551570071316,-1.50287016074909,7,0
-0.149790748932281,-1.83036121569772,0,0
-0.147873797253179,-1.48588127781241,0,0
-0.439972870761026,0.69142457430682,0,0
-0.151623939252008,0.91130583513935,0,0
-0.205628307152179,0.589997771546989,0,0
-1.37846182425832,-0.514266398498683,6,0
0.676376790998507,-1.52510995678493,0,0
-0.240063958544835,-1.74486129195251,0,0
0.438779710835217,1.4751893016448,0,0
-0.71099209436571,0.00415728665557651,0,0
0.559056658044362,0.420254473980793,0,0
-0.304938581105128,-1.61441870167735,0,0
-1.47742645797536,-1.70138900626626,0,0
-0.750781944984841,-1.55582218766455,0,0
0.653465012546014,-1.28508690419903,10,0
-0.603784808478849,0.426886176726212,0,0
-0.626305078329136,1.66402873814864,0,0
-0.76910313968012,0.629792718626669,0,0
-0.792874979699447,0.548870350992892,0,0
1.710201891415,-1.02572934901159,0,0
-0.722602192808658,-0.0842468691363303,0,0
0.833931382748994,-0.7586451041674,0,0
1.07876890960677,-0.0961260061330835,0,0
0.448806575929045,0.889236828625878,0,0
-0.643941635727085,1.43962730480821,5,0
1.679775578681,-1.39083372141023,0,0
-0.959265272677973,0.597924687933169,0,0
-1.13036940664733,-0.0668743619496287,0,0
-0.417035965512937,0.464738573255358,0,0
0.804240800952409,-0.843609414870055,0,0
1.63777171727709,0.420671086435723,0,0
-1.24091968065669,1.26256534331887,0,0
0.147020257212916,0.861153214988168,0,0
-0.660690135868371,-0.389818177702538,0,0
1.19516014704887,-0.401146079004776,0,0
0.726278714821705,-0.620880064266376,0,0
0.502564065340793,-0.756362241978461,0,0
-0.759511344390232,1.54932195017169,5,0
-0.323109430808586,0.358628217315844,0,0
-0.6614902484919,-1.40462250072611,7,0
0.923223687640976,1.33338503864362,0,0
1.57961393215173,1.80529334162134,0,0
1.29156209962949,1.30499551240951,0,0
1.63407031338733,-1.59415488512056,0,0
1.49838388953775,0.783692344403066,9,0
-0.96122636001648,-0.717504471467361,0,0
0.570313041599676,1.49981379918441,0,0
-0.041740399316269,0.508897592368676,0,0
0.0508188794563524,0.393010775211179,3,0
1.25062700696853,-1.04706539827664,0,0
-0.252475433078781,-0.38790437936855,0,0
-1.69531762637427,0.416714330805389,0,0
0.315525812805283,-1.02230418775478,0,0
-0.602230152065505,-0.519464489961652,0,0
0.687398686362216,0.448633219437618,0,0
1.19975391196091,0.865032684910773,9,0
1.49799358415708,-0.785526021349232,11,0
0.557694377068816,0.704859615126856,0,0
1.24874603908049,-0.438765211050763,0,0
-0.418214721262691,0.616767031795966,0,0
-0.071931458480791,-1.4626091402044,0,0
-1.23383345420985,-1.66214848947523,0,0
-0.0508624799981698,-0.0565076892500635,0,0
1.07433928600459,0.993887584498987,0,0
0.922165944751806,0.781993129782691,0,0
1.57302948302726,1.65780699527884,0,0
-1.01914966882972,-0.512639862416256,0,0
-1.75648261086863,1.11562252478891,0,0
-1.17316597975922,0.831944171478205,8,0
-0.55966608412072,-0.976025347236883,0,0
0.62956671716756,-0.425460469684927,0,0
1.74083031482002,-0.104380633982953,0,0
0.527935146307478,-0.33446440536295,0,0
0.692323547633473,0.86741192474516,0,0
1.03245710016649,0.857418816149217,0,0
-0.277929134974842,1.5696999697746,0,0
-0.128606483498061,-1.18020047333676,0,0
-1.36704825397969,-0.0350651361280909,0,0
1.47624274817526,0.0574948963028406,0,0
-0.51179841928823,0.86616699445082,0,0
0.625104122070828,-0.105238750648799,0,0
1.02091082592267,-0.275416594730258,0,0
-1.13191793918914,1.63353689862439,0,0
0.299619997946881,1.70270919868821,0,0
-0.887609860354957,0.120647936000944,0,0
-0.625136772278417,0.623290954585363,0,0
0.599928176823794,0.355605404542467,0,0
-1.15729235234974,-1.63534079326039,0,0
0.664482083992633,-0.588615141543162,0,0
-0.142379707825125,0.375527499493042,0,0
-0.391628176106957,-0.375741315537306,0,0
-1.39152131844346,-1.38371074658892,0,0
0.660179576757742,-0.648547658296282,0,0
1.82250617052981,-1.07203553699389,0,0
-0.792517583870328,-0.921380802613508,0,0
1.62503850741355,0.507301199346504,0,0
1.80586217671275,1.50995968848454,0,0
0.929566713503583,-0.307945947267014,0,0
-0.333465668040073,0.643864739786519,0,0
0.182787935093173,0.45505598703343,0,0
-1.09760207791924,1.83422201190248,0,0
-0.640275008164172,-1.08924808237648,7,0
0.712220027457746,1.38021170381184,0,0
1.71794295039437,0.969709912886027,0,0
0.214723516993126,-1.1572182466683,0,0
-1.4501115242489,-1.0738704032089,0,0
-1.32317324901705,-1.37244463612623,0,0
1.22261652040041,0.337394611513361,0,0
-0.809601288125033,1.0613818220674,0,0
0.34898765916327,1.76837530433299,0,0
0.960777610684719,-1.31401180703228,10,0
1.12840841743128,0.948338478818494,9,0
-1.48561087184688,-1.0953666541986,0,0
1.54800314454727,0.391397056622798,0,0
-1.35819941150205,0.107226496763095,0,0
-0.0050066770954045,-0.894976755320968,0,0
1.76594508584032,-0.118604792581772,0,0
0.30599728762167,1.1410513776694,0,0
0.313173587674024,-0.381037677062441,0,0
-1.79857466467767,-0.726929281324332,0,0
1.46275775989496,1.28342540848821,0,0
-0.214851720640281,-1.174744189125,0,0
-1.71519555130055,1.26020155401952,0,0
1.0970146730032,1.71297139816268,0,0
0.420658892406989,1.88520964158986,0,0
1.78395706108589,-0.943516284501993,0,0
-0.839946911193567,0.442294956028374,0,0
-1.34954413750133,1.7604781424401,0,0
0.825468359451545,-1.82823049007848,0,0
0.347160751390979,0.391081206448104,4,0
1.5906280549419,-1.13005616434601,0,0
1.53026141981694,0.953057721047722,0,0
1.46807305043288,0.567199064967202,9,0
-0.340529650162095,1.6229569991531,0,0
-0.53426868501638,-1.35726506525927,7,0
0.0064635124782108,1.64027091704862,0,0
1.59898285618374,0.546483149447558,0,0
-1.19686147800247,-1.23372671963899,0,0
1.48023992139868,-1.49908312803786,0,0
-0.0142503391558192,-0.593704266486573,0,0
0.253413586640295,1.06671282950929,0,0
-1.35895563284403,-1.45965538629822,0,0
0.94153178605896,-0.771659382602592,0,0
-0.21352205307784,-1.43961408908768,0,0
0.504800394272873,-0.0739049769252476,0,0
-0.809678085563994,1.22094895775089,5,0
0.499104514071208,-0.0659779197161395,0,0
-0.22346487255332,-1.06845438913815,0,0
0.249075676860289,-0.0772460199546151,0,0
-0.907936646312005,-0.888575040752502,0,0
1.04998443254137,-1.07676878067286,0,0
1.66061906482848,1.04340254627405,0,0
-0.146609077349185,0.493452937991628,0,0
-0.774108971481677,1.03532937310995,0,0
-0.559485940303833,-0.780182975285768,0,0
-0.0376278602275716,0.43328517914945,0,0
0.705407501666313,0.48159860147674,0,0
-0.548562773594773,-1.19595996865754,7,0
-0.575919740312818,-0.00140590041139093,0,0
0.970991026028863,0.718821536229527,0,0
-1.78357768767921,0.92340977072747,0,0
1.46258808274779,-1.6387715613559,0,0
1.10642768807071,-0.0972843694457752,0,0
-0.49402345068386,-0.804430415965493,0,0
1.51463978416315,-0.895317403369695,0,0
-1.25213884410657,-0.214316878460512,0,0
1.43261209731171,-0.570441904771276,11,0
0.593353866834833,1.73262036270304,0,0
1.60188172827888,-0.609928990334808,0,0
0.749575160993448,0.941946777455448,0,0
0.419609237746092,-1.62240914484988,0,0
-0.502664550768814,-0.176258882198826,0,0
-1.58819600086639,0.4728115838646,0,0
0.933408854432091,-1.26968313367277,10,0
-0.64676862169939,0.116239312635519,0,0
0.307630584490321,-0.179307418626577,0,0
0.818172571354618,1.3898460164565,0,0
-1.44577142270498,0.0741804197106035,0,0
-1.24688600823353,-1.31525404517477,0,0
0.849460725880264,-0.793457682251014,0,0
-0.0856895483513377,-1.64431472635841,0,0
-1.3863025851611,-0.754222069053332,6,0
-0.859706460503648,-0.800360274409721,0,0
1.49725889182556,0.235570896730441,0,0
1.03797689678756,-1.20676816382284,0,0
0.545665532923437,-1.23743565212966,10,0
0.0879820380624059,-1.16878341547575,0,0
1.65106630041608,0.634625821406749,0,0
-0.101536573364195,-1.48243803471813,0,0
-0.124858701272924,1.4049620648835,0,0
1.67974217782813,0.771830105288084,0,0
-1.59190606659357,-0.98615793137839,0,0
0.698603489218799,-1.1699293481228,10,0
-1.50884762363559,1.75100875691157,0,0
-0.634394049919076,0.390421647499248,0,0
1.47441550438342,-0.470908732242392,0,0
0.245485700788449,1.28883538890511,0,0
-0.817373153139598,1.6476698248302,0,0
1.28452115606033,1.31454427686554,0,0
-1.21221612575514,0.811794735300105,8,0
1.36515497779514,-1.28265418120842,0,0
0.447008247638132,1.8271184697756,0,0
0.641674682887155,1.04917277868173,0,0
-0.355523373031787,-1.25079169998131,0,0
0.193091445256184,-0.338555237457433,0,0
-1.28817713737178,-1.08073195070052,0,0
1.27351210156511,-1.74898265915131,0,0
-1.78759552949938,-0.967900519006756,0,0
-0.620138434731175,-0.274523203660152,0,0
1.12414877899418,1.85441139658897,0,0
0.518612421221708,0.938388812356485,0,0
1.0708538468042,1.12677864124625,0,0
-0.483356627862548,-0.183062541906049,0,0
-0.900054014487677,-0.221208904553428,0,0
-0.197718224396997,-0.323195906126192,0,0
-1.49882162319815,1.46057718979492,0,0
-0.622313825329041,1.09932123673312,0,0
0.924059682231463,0.982298476663494,0,0
0.352331119919338,0.912184563239668,0,0
1.23052418568157,-1.80480000839145,0,0
0.955740577431018,-1.45617945142259,10,0
-0.543266447796877,-0.33719838683921,0,0
1.49967231324544,0.540410090377947,0,0
-0.274463912102465,0.883566184974051,0,0
-1.59748902386,-0.494335931538261,0,0
0.642512852270873,1.64408520595014,0,0
0.328778034569935,1.09346118103096,0,0
0.937266719548405,1.64568078967513,0,0
-0.350510847992234,-1.47850285455081,0,0
1.16587177981086,0.253745301811042,0,0
1.30334085019026,1.10499322950334,0,0
0.675851645043453,1.10076834789231,0,0
1.78836337036159,1.8673289183738,0,0
0.488792358192935,-0.777281148529418,0,0
0.00249598449516931,0.491699663014891,0,0
1.2160051040096,1.52676393083408,0,0
0.618369153156487,-1.06967672169935,10,0
1.01011318288216,1.59333979691012,0,0
1.30620424082661,1.26318531972508,0,0
0.448295343389749,-1.51172953613585,0,0
1.60273236857017,0.391397797247071,0,0
0.333676954452732,1.24423186483558,0,0
1.41647408530412,1.66282767767267,0,0
1.53952613825426,-0.209659168026194,0,0
-1.73631444990042,1.18759133518498,0,0
1.82974296173884,0.496229386272673,0,0
-1.35743755249864,0.678737389279144,8,0
0.16932260480536,-1.17348638309503,0,0
-0.421479034139982,-1.16389917311109,0,0
-0.0829569601149759,0.433885034393596,0,0
1.73126443970523,1.88731900732687,0,0
-1.34730133764721,0.120439273804418,0,0
0.219449159398019,0.838682465877554,0,0
-0.795836633993689,-0.222624358371277,0,0
0.147955139982491,-0.689708070532401,0,0
0.683987748467165,-0.181343786800861,0,0
0.157334819534266,0.713068897125468,0,0
-0.734709761414234,0.0581364342636305,0,0
0.828079538561839,0.275406864137447,0,0
1.81340110211067,1.60268517916005,0,0
1.46737644286318,0.0118562437580609,0,0
-0.67965279189379,0.0642863044155559,0,0
1.26406362710069,1.3372491649523,0,0
-0.595983573149003,0.282525622094487,0,0
-1.7751611386015,1.66518241518731,0,0
-0.383039140385248,1.61761044294783,0,0
-1.74384055649174,0.836612064627018,0,0
-1.09239837726928,1.27354963146745,0,0
-0.108706879370755,-0.613697609144633,0,0
1.5854704967348,1.42518382841151,0,0
1.01713177521118,-0.190740305158263,0,0
-1.60749172100191,-1.4148024917754,0,0
-1.60066965768573,-0.821010761164247,0,0
0.786533038804607,1.57947742196872,0,0
0.962534706151826,0.712209340067106,0,0
1.50006171663422,-1.77821653096001,0,0
-1.26971241650575,-0.788025105839527,6,0
-1.54050655282955,0.411208769870345,0,0
0.386510188986127,-1.8158237904164,0,0
1.35154968008913,1.16670309673778,0,0
0.0114657252812765,-1.76957858919213,0,0
-0.900902272943382,1.51096751817492,5,0
-1.37137955876926,-0.939485560326172,6,0
-0.827229029252341,-0.928488586813693,0,0
1.68843918019665,-1.75581917319475,0,0
-0.330805703302795,-1.46162780782521,0,0
0.97497244451724,-0.0252252089731753,0,0
-1.44542526486319,0.88197734510249,8,0
1.82846105307697,1.85069434244034,0,0
-0.369659725036687,0.182632139333236,0,0
0.97464847584555,1.63555211380443,0,0
-0.701226604119079,-1.7644708625834,0,0
-0.456306493667431,0.899215122128501,0,0
-0.668477740344356,1.45870970655641,5,0
-0.175254040113668,-0.496586218429013,0,0
0.050412734487222,-1.21386480301854,0,0
-0.743846111896272,1.46443731829722,5,0
1.5531554308112,-1.7801993229654,0,0
-1.44398890175823,0.017269860361978,0,0
0.743374042298284,1.01912023714257,0,0
-1.75368979876388,1.76417450431148,0,0
1.75167249148249,-1.32384929586432,0,0
0.0147341747629369,-1.0969832883431,0,0
-0.176275500527725,-0.372316061267823,0,0
1.61274729139326,0.803511363057183,0,0
-0.295076230676215,-0.688706471821838,0,0
0.564995558449305,-1.09703313096592,10,0
0.762199335905591,-1.61261540935305,0,0
-0.436367665196839,0.945738346055727,0,0
-0.263178307573894,0.424874582086197,0,0
1.0543239765983,1.39576459364622,0,0
-1.63158306470581,0.0620027294192158,0,0
0.286486305383121,-1.49668471803079,0,0
-1.40322442557182,-0.957679113847521,0,0
0.817529085421806,0.767071064935439,0,0
1.65083630351615,-0.831104937156765,0,0
0.730849940119009,1.6981935759778,0,0
1.53851795655235,1.36892661876386,0,0
-0.232400858647786,0.926980771509083,0,0
1.02160924002175,-0.199008618040939,0,0
1.29350678564988,0.209654647012348,0,0
0.962152248864244,0.40116561697924,0,0
0.472940118937239,0.852901081964198,0,0
-1.1625542641449,-1.37308671564679,0,0
-1.59085360667851,-0.225993011386795,0,0
1.47418110359084,1.16196182093639,0,0
0.868446817572565,1.15064736474642,0,0
0.592244668829994,1.23094557561936,0,0
1.74789429779057,-0.158216861099434,0,0
-1.32377001380666,-1.05111133567479,0,0
0.44847383256489,0.822408372293357,0,0
-0.358396251977886,1.26172659328237,0,0
1.75114235020643,0.734967686101049,0,0
-1.14284009614247,-0.914612227808091,6,0
0.686320117048921,-0.875246527259872,0,0
-1.24853772762884,0.971214372877672,8,0
0.768959017530827,1.74350116251772,0,0
-1.25916500451239,1.48351779981182,0,0
-0.321299679549877,-1.50669214101632,0,0
-0.410896532710643,-1.00655369988556,0,0
-1.73582773575768,-0.162989408283036,0,0
-1.66423237674768,0.65364317687184,0,0
-1.35049874190346,-1.81295192504134,0,0
0.890713826259957,-0.600178775206868,0,0
-0.246457137023066,1.09424751016811,0,0
0.697252142455336,1.03988183492379,0,0
-1.31412284402149,1.00329473846437,0,0
-1.27076836474502,0.481980924418613,0,0
-1.59570399210046,-1.51651343173483,0,0
1.46718817857372,0.180082748895309,0,0
-0.0563442996212688,-1.07805059788088,0,0
0.202169512467611,1.63857493613986,0,0
-0.806238794746201,1.85733081751823,0,0
0.332494949665412,1.77442693397817,0,0
1.80763941383686,-0.532469748775398,0,0
0.812165925673874,-0.371914933249745,0,0
0.172918061559786,-0.664264704197825,0,0
0.465626331732237,0.159642583787709,0,0
0.646687936817611,1.32063044724493,0,0
0.409308098387716,1.55323174657207,0,0
0.699821302999128,0.460613938443115,0,0
-0.397025798224082,-0.203773733772753,0,0
0.0868995985844903,1.29588236976478,0,0
0.311802228230764,-0.714446381681892,0,0
0.901938523850081,1.64326445516978,0,0
0.953819529028655,-0.621215813937419,0,0
0.752136742429505,1.64263353803925,0,0
0.669383400136092,1.44401569922119,0,0
1.03276267007049,0.328996721545933,0,0
-1.10447494297972,-0.18112075805811,0,0
1.25183829806624,-0.879738650796569,11,0
1.15074025752793,1.47839785464113,0,0
1.29545591629257,-1.24046309032764,0,0
-0.211674404583381,1.56430337362056,0,0
